ID,ORGANIZATION_NAME,ORGANIZATION_TYPE,STREET_ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,NUMBER_OF_LIGHTS,PRAYERS,LISTEN_EVENTS,EAT_EVENTS,SERVE_EVENTS,SHARE_YOUR_STORY_EVENTS,ACCOUNT_TYPE
13460,New Life Christian Fellowship,Church,7989 E Broomfield Rd ,Mt Pleasant,MI,48858,43.5833592,-84.6889809,4,287,0,0,0,2,Free account
13461,CrossWay Community an Evangelical Free Church,Church,3950 Burton St SE ,Grand Rapids,MI,49546,42.9264073,-85.5703693,38,24603,48,15,37,30,Paid account
13462,First Baptist Church,Church,109 W Gillis Ave ,Eldorado,TX,76936,30.859884,-100.602847,11,6114,76,0,0,2,Free account
13463,Kuna Church of the Nazarene,Church,1281 W Avalon St ,Kuna,ID,83634,43.4879213,-116.4304355,1,0,0,0,0,0,Free account
13464,Sycamore Baptist Church,Church,302,Sycamore,IL,60187,41.8745267,-88.1193763,1,5,0,0,0,0,Free account
13465,Cross Community Church,Church,1039 Lake Village Cir,Brandon,MS,39047,32.3714548,-90.0189106,5,2374,2,0,0,2,Free account
13466,Hope Reformed Church,Church,910 Jenks Blvd ,Kalamazoo,MI,49006,42.3001789,-85.6209856,4,18955,17,0,1,1,Free account
13467,Exeter Presbyterian Church,Church,73 Winter St ,Exeter,NH,03833,42.9805578,-70.9620208,2,3638,0,0,0,0,Free account
13468,New Prospect Baptist Church,Church,9321 SC-9 ,Inman,SC,29349,35.1306071,-82.0452683,3,1238,1,0,0,2,Free account
13469,Living Hope Church,Church,405 W State St ,North Aurora,IL,60542,41.8061675,-88.335832,8,1276,15,0,0,7,Free account
13470,Uncommon Church ,Church,115 N Walnut St,Lisbon,IA,52253,41.9220347,-91.3871374,7,1440,3,0,0,0,Free account
13471,Live Oak Baptist Church,Church,35603 Coxe Ave ,Denham Springs,LA,70706,30.5836599,-90.9204841,54,28960,55,0,0,41,Free account
13472,Metanoia Center,Church,113 N Wayne Ave,Lockland ,OH,45215,39.2278433,-84.4611358,1,0,0,0,0,0,Free account
13473,"Grace Church, Bath Campus (Ghent Location)",Church,754 Ghent Rd ,Fairlawn,OH,44333,41.1469101,-81.6264785,15,5161,1,0,0,0,Free account
13474,Greater Grace Church of Murfreesboro,Church,10808 Franklin Rd ,Murfreesboro,TN,37128,35.850019,-86.575614,2,2,2,0,0,4,Free account
13475,Community Foursquare Church,Church,117 E 9th St ,Ottawa,KS,66067,38.6050082,-95.2672768,2,0,0,0,0,0,Free account
13476,Tarsus Movement,Association,310 Glenn Dr ,Sterling,VA,20164,38.9917542,-77.4253001,1,454,368,0,0,364,Free account
13477,3rd Coast Church,Church, 12930 Crystal View Blvd.,Texas City,TX,77510,29.4135375,-95.0562146,28,3274,188,0,0,74,Free account
13478,Lakeview Church of the Nazarene,Church,608 14th Ave N ,Nampa,ID,83687,43.5830782,-116.5497247,4,30,2,0,0,0,Free account
13479,Central Baptist Church,Church,1749 S. FM 148 ,Crandall,TX,75114,32.6064584,-96.4439832,3,3153,2,0,0,0,Free account
13480,Our Daily Bread Ministries,Association,3000 Kraft Ave SE ,Grand Rapids,MI,49512,42.9089164,-85.5278701,5,1396,379,2,2,371,Free account
13481,Zarephath Christian Church,Church, 2 Ministry Center Drive ,Franklin Township,NJ,08890,40.5367244,-74.5725984,4,20,0,0,0,0,Free account
13482,Mesa Church,Church,17660 Cowan ,Irvine,CA,92614,33.6932934,-117.856355,3,435,0,0,0,0,Free account
13483,Hilltop Baptist Church,Church,740 Hilltop Dr ,Chula Vista,CA,91910,32.6294279,-117.062308,10,7335,14,1,0,10,Free account
13484,Fostoria Community,Church,"202 S Main St, Fostoria, OH",Fostoria,OH,44830,41.1564183,-83.413706,1,31,3,0,0,2,Free account
13485,Fostoria Community,Church,202 S Main,Fostoria,OH,44830,41.1564183,-83.413706,4,71,3,0,0,2,Free account
13486,Grace Seaford Church,Church,805 Atlanta Rd ,Seaford,DE,19973,38.6485652,-75.630151,31,8978,34,0,2,15,Free account
13487,Harvest Baptist Church,Church,29945 Dixon Rd ,Salisbury,MD,21804,38.326375,-75.5771,1,0,0,0,0,0,Free account
13488,Greater Calvary Bible Church,Association,6510 Berkman Dr ,Austin,TX,78723,30.3187494,-97.6901062,5,1781,374,0,0,368,Free account
13489,Gateway Fellowship Church,Church,501 8th St ,Natalia,TX,78059,29.1861447,-98.8564091,0,0,0,0,0,0,Free account
13490,Gateway Prayer Garden,Church,8035 Bandley Dr ,Fountain,CO,80817,38.7173441,-104.7268656,2,106,0,0,0,0,Free account
13491,Pathway Church,Church,3848 NE Division St ,Gresham,OR,97030,45.5042164,-122.3937154,8,4508,2,0,0,3,Free account
13492,Vimy Ridge Immanuel Baptist Church,Church,12214 Germania ,Alexander,AR,72002,34.6013521,-92.4152561,2,128,0,0,0,0,Paid account
13493,Lakeside Baptist Church,Church,1291 Old Kaufman Rd ,Canton,TX,75103,32.5628161,-95.8799397,0,0,0,0,0,0,Free account
13494,Skyline Heights Baptist Church,Church,1601 Skyline Dr ,Johnson City,TN,37604,36.318936,-82.3884719,1,5,0,0,0,0,Free account
13495,Northside Church,Church,75 N Floyd Park Rd ,Rome,GA,30165,34.3431314,-85.16975,9,2887,5,0,0,0,Free account
13496,Woodlands Church,Church,1 Fellowship Dr ,The Woodlands,TX,77384,30.2006992,-95.4737282,5,746,9,0,2,5,Free account
13497,Shellsford Baptist Church,Church,121 Bottoms Rd ,McMinnville,TN,37110,35.6714126,-85.7096582,1,90,0,0,0,0,Free account
13498,Cockeysville Baptist Church,Church,232 Warren Rd ,Cockeysville,MD,21030,39.474569,-76.630486,2,760,0,0,0,0,Free account
13499,"City on a Hill, Inc.",Church,2224 W Kilbourn Ave ,Milwaukee,WI,53233,43.0423011,-87.9413299,1,45,0,0,0,0,Free account
13500,The Church on the Hill,Church,1111 Scenic Hwy ,Dundee,FL,33838,28.0150932,-81.6058186,17,554,4,2,0,0,Paid account
13501,New Brighton Christian Church,Church,1500 29th Ave NW ,New Brighton,MN,55112,45.0729636,-93.2242985,4,7643,4,0,0,0,Free account
13502,Restoring The Hope,Association,6408 CARNATION DR,dayton,OH,45449,39.6589152,-84.2228155,4,581,375,0,0,366,Free account
13503,Alpha Bible Church Ministry,Church,7418 Cameron Road 101,Austin,TX,78752,30.3300662,-97.6903814,3,345,5,0,0,3,Free account
13504,Restoration Ministries,Church,9030 US-20 ,Angola,IN,46703,41.6432853,-85.160939,3,239,0,0,0,0,Free account
13505,West Lisbon Church,Church,14381 Joliet Rd ,Newark,IL,60541,41.4759325,-88.5284222,1,405,18,0,0,6,Free account
13506,Missional Community Baptist Church,Church,1101 Cook Road,Lucasville ,OH,45648,38.8668289,-82.9721237,7,1041,0,0,0,0,Free account
13507,Wallace Memorial Baptist Church,Church,701 Merchant Dr ,Knoxville,TN,37912,36.0068373,-83.9782464,35,26422,49,0,0,8,Free account
13508,Bethany Baptist Church,Church,344 Bethany Rd ,Horton,AL,35980,34.2023161,-86.2861457,1,251,0,0,0,0,Free account
13509,Mission House Church ,Church,4513 Barwyn Ct.,Plano,TX,75093,33.0450749,-96.7824024,1,5,0,0,0,0,Free account
13510,Bardstown Baptist Church,Church,101 W Brashear Ave ,Bardstown,KY,40004,37.8133333,-85.4658333,1,6,0,0,0,0,Free account
13511,Mercy Point Church Gouverneur,Church,214 Rock Island St ,Gouverneur,NY,13642,44.3440525,-75.4629052,2,247,0,0,0,0,Free account
13512,Tapestry Community Association,Association, 	1270 S Courtenay Pkwy,Merritt Island,FL,32952,28.3362985,-80.6870881,19,14504,424,5,10,376,Paid account
13513,Fairburn Baptist Association,Association,6950 Rivertown Rd ,Fairburn,GA,30213,33.572832,-84.616867,9,5019,370,0,0,364,Free account
13514,Formation Church,Church,5310,St Petersburg ,FL,33710,27.791959,-82.723924,2,0,0,0,0,0,Free account
13515,First Baptist Church of Vidor,Church,350 N Main St ,Vidor,TX,77662,30.1283423,-94.0136146,42,8543,19,0,0,22,Free account
13516,Direct Baptist Church,Church,19408 Farm Rd 79 ,Sumner,TX,75486,33.8012709,-95.8069976,1,1073,0,0,0,0,Free account
13517,First Missionary Baptist Church,Church,1515 SE 15th St ,Gainesville,FL,32641,29.636664,-82.305374,1,596,0,0,0,0,Free account
13518,Kings Avenue Baptist Church,Church,2602 S Kings Ave ,Brandon,FL,33511,27.9079321,-82.2948169,10,2196,7,0,0,4,Free account
13519,Greater Oak Grove Baptist Church,Church,9829 Sandra St ,Houston,TX,77016,29.8519124,-95.314101,2,290,5,0,0,4,Free account
13520,Thompson's Chapel Baptist Church,Church,325 Bubb Rd ,Pulaski,TN,38478,35.1755335,-86.9538503,1,85,0,0,0,0,Free account
13521,Pineville Church of God,Church,1990 Susek Dr ,Pineville,LA,71360,31.3435967,-92.3657736,5,5705,2,0,0,0,Free account
13522,Rowlesburg SBC,Church,37 S Buffalo St ,Rowlesburg,WV,26425,39.3456438,-79.6692676,1,10,4,0,0,4,Free account
13523,Grace Baptist Church,Church,3411 Weddington Rd ,Monroe,NC,28110,34.9865491,-80.6125737,2,47,0,0,0,0,Free account
13524,Lovelace Baptist Church,Church,930 Ryan Rd ,Fall Branch,TN,37656,36.4007881,-82.6530952,0,55,0,0,0,0,Free account
13525,Knollwood Community Church,Church,10000 Coffer Woods Rd ,Burke,VA,22015,38.7880064,-77.2914926,6,367,7,0,0,0,Paid account
13526,First Baptist Church,Church,201 W Main St ,Olney,TX,76374,33.3702831,-98.7557199,14,9688,68,4,22,29,Paid account
13527,First Baptist Church of Lake St. Louis,Church,2230 Lake St Louis Blvd ,Lake St Louis,MO,63367,38.784437,-90.76149,23,12881,53,0,0,11,Free account
13528,Central Assembly of God,Church,155 McGovern Rd ,Houston,PA,15342,40.2309049,-80.2180379,2,4185,1,0,0,1,Paid account
13529,Hillcrest Baptist Church,Church,2666 US-1 South,Elgin,SC,29045,34.1664366,-80.8029885,3,10,0,0,0,0,Free account
13530,Restore Hope,Church,1506 W Pioneer Pkwy Suite 215,Arlington,TX,76013,32.7084763,-97.130366,1,4,0,0,0,0,Free account
13531,Galatia Baptist Church,Church,1219 Galatia Rd ,Seaboard,NC,27876,36.471347,-77.303155,2,574,2,0,0,0,Free account
13532,Sandy Run Baptist,Church,310 E Church St ,Roxobel,NC,27872,36.203517,-77.240221,2,0,0,0,0,0,Free account
13533,Liberty Baptist Church,Church,989 Liberty Church Rd ,Auburn,KY,42206,36.893105,-86.7177048,0,24,5,0,0,3,Free account
13534,Richland Alliance Church,Church,1400 Sanford Ave ,Richland,WA,99354,46.288486,-119.2942486,1,0,0,0,0,0,Free account
13535,Center of Hope Church,Church,808 SE 3rd St ,Evansville,IN,47713,37.9641346,-87.5662595,2,5,0,0,0,0,Free account
13536,Koontz Lake Missionary Church,Church,8044 IN-23 ,Walkerton,IN,46574,41.4188206,-86.4900972,3,721,0,0,0,0,Free account
13537,Cross Points Church,Church,6824 Lackman Rd ,Shawnee,KS,66217,39.0053545,-94.7634899,7,58,2,0,0,1,Paid account
13538,Meridian Southern Baptist Church,Church,660 S Third Street,El Cajon,CA,92019,32.7884963,-116.9275401,6,2531,6,0,0,1,Free account
13539,S D Southern Baptist Association,Association,4608 Gardena Ave ,San Diego,CA,92110,32.7786873,-117.201319,75,14560,421,0,0,392,Free account
13540,Quest Church,Church,9590 Chocolate Summit Dr ,El Cajon,CA,92021,32.85832,-116.8154858,1,0,0,0,0,0,Free account
13541,Walnut Grove Baptist Church,Church,2941 Highland Lick Rd ,Russellville,KY,42276,36.8521701,-86.957191,2,10,0,0,0,0,Free account
13542,Bridgeway Baptist Church At Mt. Pleasant,Church,1450 Boswell Rd ,Mt Pleasant,MS,38649,34.9550526,-89.5153234,3,4259,0,0,0,0,Free account
13543,El Faro Assembly of God Inc,Church,12273 US-301 ,Belleview,FL,34420,29.0433887,-82.0445872,1,5,0,0,0,0,Free account
13544,Morse Street Baptist Church,Church,921 Morse St ,Denton,TX,76205,33.2069444,-97.1213889,1,20,2,0,0,0,Free account
13545,Springs Community Church,Church,801 W San Antonio St ,New Braunfels,TX,78130,29.695673,-98.130526,5,915,10,1,1,0,Free account
13546,White Flag Church,Church,7531 Telegraph Rd ,St. Louis,MO,63129,38.4268922,-90.3407022,3,12845,0,0,0,0,Free account
13547,First Baptist Church of Woodbridge,Church,13600 Minnieville Rd ,Woodbridge,VA,22193,38.654529,-77.3138611,68,43499,156,8,10,44,Paid account
13548,One Chapel,Association,  ,Austin,TX,78701,30.267153,-97.7430608,66,11354,373,0,0,369,Free account
13549,Ralph Avenue Baptist Church,Church,2900 Ralph Ave ,Shively,KY,40216,38.206488,-85.820503,1,4,0,0,0,0,Free account
13550,The Rock Baptist Church,Church,1392 Sandy Creek Rd ,Fayetteville,GA,30214,33.5069904,-84.5730283,1,116,2,0,0,0,Free account
13551,Yreka Seventh-day Adventist Church,Church,346 Payne Ln ,Yreka,CA,96097,41.7164911,-122.6458717,2,10,0,0,0,0,Free account
13552,Crossroads Church,Church,17781 Garrett Hwy ,Oakland,MD,21550,39.4830885,-79.3512917,2,0,0,0,0,0,Free account
13553,11|28 Community,Church,8580 S Howell Ave ,Oak Creek,WI,53154,42.8890287,-87.9105729,3,44,2,0,0,1,Free account
13554,Manassas Seventh-day Adventist Church,Church,9858 Fairmont Ave ,Manassas,VA,20109,38.7773547,-77.4940795,24,1745,3,0,0,4,Free account
13555,Silver Creek Church,Church,252 N Chillicothe Rd ,Aurora,OH,44202,41.3240875,-81.3437877,1,0,0,0,0,0,Free account
13556,Community of Hope Church of the Nazarene,Church,16549 Johnson Rd N ,Brainerd,MN,56401,46.3924188,-94.2659949,17,13003,24,0,0,7,Free account
13557,Mercy Road Church - Northeast,Church,611 Vitality Dr ,Fortville,IN,46040,39.9268442,-85.8549413,3,99,3,0,0,4,Free account
13558,North Circle Church,Church,20101 Grassy Branch Rd ,Westfield,IN,46074,40.0802284,-86.1081389,1,5,0,0,0,0,Free account
13559,Mercy Road Church - Anderson,Church,2625 Lindberg Rd ,Anderson,IN,46012,40.119696,-85.646464,5,252,3,0,0,0,Free account
13560,Church of New Hope,Church,63 Central St ,Millville,MA,01529,42.0231771,-71.5828992,1,42,4,0,0,4,Free account
13561,Houston Responds,Association,4701 Dickson Street,Houston,TX,77007,29.7642942,-95.4072291,6,1280,368,0,0,364,Free account
13562,Mustard Seed Church,Church,5261 State Rte 4 ,Mascoutah,IL,62258,38.4123036,-89.791366,3,5,2,0,0,2,Free account
13563,Twin Rivers Baptist Association,Association,100 Twin Rivers Ln ,Wright City,MO,63390,38.8426024,-91.0442996,208,54332,554,30,41,405,Free account
13564,Northwoods Vineyard Church,Church,418 Kaphaem Rd ,Tomahawk,WI,54487,45.4660496,-89.6985606,18,16800,5,0,0,0,Free account
13565,West Chowan Baptist Association,Church,335 NC-42 ,Ahoskie,NC,27910,36.278987,-77.0226308,1,178,53,0,0,43,Free account
13566,All San Diego,Association,3820 Ray Street,San Diego,CA,92104,32.7477748,-117.1293689,1,900,382,0,0,366,Free account
13567,Harvest Church,Church,14550 River Rd ,Carmel,IN,46033,39.9971716,-86.036285,4,38,0,0,0,0,Free account
13568,Fishers United Methodist Church,Church,9691 E 116th St ,Fishers,IN,46037,39.9558632,-86.0031786,4,230,1,0,0,2,Free account
13569,Southview Assembly of God,Church,955 400 S ,Kokomo,IN,46902,40.4182755,-86.1088633,1,41,0,0,0,0,Free account
13570,Soma Church,Church,101 S College St ,Waxahachie,TX,75165,32.385402,-96.847193,4,0,0,0,0,0,Free account
13571,Millers Creek Baptist Church,Church,5100 Boone Trail,Millers Creek,NC,28651,36.1878387,-81.2335969,16,2521,2,0,0,0,Paid account
13572,Christ Community Church,Church,41 Stevens St ,Taunton,MA,02718,41.8745532,-71.044526,161,61577,214,33,27,93,Free account
13573,Margarettsville Baptist Church,Church,2687 Tower Rd ,Margarettsville,NC,27853,36.5320403,-77.345339,1,78,46,0,0,43,Free account
13574,CenterPoint Church - Massapequa Campus,Church,98 Jerusalem Ave ,Massapequa,NY,11758,40.6916389,-73.4734422,4,70,3,0,0,0,Free account
13575,Chattahoochee Baptist Church,Church,375 Johnson Ferry Rd ,Marietta,GA,30068,33.9604945,-84.4123092,5,1949,0,0,0,0,Free account
13576,Morgan Baptist Association,Association,1410 State St NW ,Hartselle,AL,35640,34.4753319,-86.9612875,1,454,368,0,0,364,Free account
13577,Landmark Baptist Church,Church,2044 NC-62 ,Burlington,NC,27217,36.1304457,-79.4276007,3,925,6,0,0,2,Free account
13578,Mountain Movers Church,Church,24000 S 660 Rd ,Grove,OK,74344,36.6675115,-94.6972548,1,2775,0,0,0,0,Free account
13579,Church at Germantown,Church,9222 Wheatland Drive,Germantown,TN,38139,35.0923879,-89.7549975,1,5,0,0,0,0,Free account
13580,LOFT City Church,Church,525 W Arapaho Rd 30,Richardson,TX,75080,32.9619026,-96.7369842,3,20,0,0,0,2,Free account
13581,Celebration Baptist Church,Church,3300 Shamrock St E ,Tallahassee,FL,32309,30.517356,-84.2017353,212,80579,169,29,34,77,Paid account
13582,Cross Creek Community Church,Church,370 Carverton Rd ,Trucksville,PA,18708,41.3212278,-75.9148833,7,3801,44,0,0,0,Free account
13583,Faith Mission Church,Church,1801 26th St ,Bedford,IN,47421,38.850537,-86.4966139,0,90,0,0,0,0,Free account
13584,Chapel Hill Bible Church,Church,260 Erwin Rd ,Chapel Hill,NC,27514,35.9524812,-79.0149722,9,2218,94,7,3,31,Free account
13585,West Broad Street Baptist Church,Church,3809 W Broad St ,Tampa,FL,33614,28.0167582,-82.5061514,7,4098,7,0,0,0,Free account
13586,Trinity Baptist Church,Church,72 E Elmore St ,Lebanon,OR,97355,44.5340546,-122.9061178,1,3235,0,0,0,0,Free account
13587,Redemption Church Dade City,Church,17351 Hyland Ln ,Dade City,FL,33523,28.4103794,-82.2352142,5,574,14,0,0,0,Free account
13588,Bethany Baptist Church,Church,  ,Myakka City,FL,34251,27.4740231,-82.268634,2,40,0,0,0,0,Free account
13589,Harvest Community Church,Church,1017 W Norway Ave ,Mitchell,SD,57301,43.6942703,-98.0398914,18,12694,23,10,4,1,Free account
13590,Arkansas City Baptist Church,Church,703 Robert S Moore Ave ,Arkansas City,AR,71630,33.6084066,-91.2026079,3,0,0,0,0,0,Free account
13591,Church Hill United Methodist,Church,508 Main St ,Church Hill,MD,21623,39.1425758,-75.9846725,1,15,0,0,0,0,Free account
13592,Church for All Nations,Church,2188 Executive Cir ,Colorado Springs,CO,80906,38.791708,-104.785916,11,7682,36,13,12,4,Free account
13593,Oostanaula United Methodist Church,Church,74 Battey Farm Rd NE ,Rome,GA,30161,34.3467577,-85.1110597,1,0,0,0,0,0,Free account
13594,Faith Assembly of God,Church, US-270 ,Wilburton,OK,74578,34.8822578,-95.4933041,2,15,3,0,0,1,Free account
13595,Palestine Nazarene Church,Church,1850 US-84 ,Palestine,TX,75801,31.7522275,-95.6000185,3,6112,69,10,9,67,Free account
13596,North Church,Church,8303 N Division St ,Spokane,WA,99208,47.733001,-117.413453,1,0,0,0,0,0,Free account
13597,Novo Mission,Church,1240 N Lakeview Ave 120,Anaheim,CA,92807,33.8604679,-117.817351,4,1220,1,0,0,3,Free account
13598,First Baptist Church-Norphlet,Church,203 S Main ,Norphlet,AR,71759,33.3138586,-92.6646949,13,1618,51,0,0,4,Free account
13599,Central Park Congregational,Church,3233 Piero Ave ,Toledo,OH,43615,41.6782573,-83.6895512,1,239,0,0,0,0,Free account
13600,Tower Hill Christian Church,Church,267 Tower Hill Road,New Salem,PA,15468,39.9596134,-79.8783897,1,0,0,0,0,0,Free account
13601,Mt Sylvan Baptist Church,Church,13073 TX-110 N,Tyler,TX,75704,32.4562552,-95.4653226,6,5911,0,0,0,2,Free account
13602,Camellia Baptist Church,Church,201 Woodvale Rd ,Prattville,AL,36067,32.469044,-86.457936,0,5,0,0,0,0,Free account
13603,First Palestine Baptist Church,Church,5700 TX-256 Loop ,Palestine,TX,75801,31.7719994,-95.607891,1,0,0,0,0,0,Free account
13604,Believer's Chapel,Church,1820 S Rutherford Blvd ,Murfreesboro,TN,37130,35.8111577,-86.3638349,1,40,0,0,0,0,Free account
13605,Central Baptist Church,Church,1967 Highpoint Rd ,Albertville,AL,35950,34.2471122,-86.2401962,1,18,2,0,0,18,Free account
13606,Montalba Baptist Church,Church, FM321 ,Palestine,TX,75803,31.8775577,-95.7325363,11,4182,1,0,0,1,Free account
13607,Homecoming Fellowship Baptist Church,Church,10066 E Trimmier Rd ,Killeen,TX,76542,31.0193675,-97.6877465,1,10970,0,0,0,0,Free account
13608,Dyess Grove Church,Church,10771 Stringtown Rd ,Temple,TX,76501,31.0236892,-97.2420042,1,2275,0,0,0,0,Free account
13609,Revive Life Transformation Church,Church,333 W Brown Deer Road Unit G696,Milwaukee,WI,53217,43.1762057,-87.9105717,3,55,0,0,0,0,Free account
13610,Simeon Baptist Church,Church,3808 Parks Retreat Dr ,Nashville,TN,37013,36.0318169,-86.593006,38,32383,116,9,6,42,Paid account
13611,North Waverly Chapel,Church,38 NY-34 ,Waverly,NY,14892,42.0194466,-76.5236008,11,13881,80,22,0,6,Free account
13612,Hope in the Valley Baptist Church,Church,1480 N Kirby St ,Hemet,CA,92545,33.772267,-116.9968389,3,17,8,0,0,5,Free account
13613,First Reformed Church,Church,410 Main St ,Maurice,IA,51036,42.9683237,-96.1806071,142,62348,42,0,0,14,Paid account
13614,First Baptist Church,Church,809 D St ,Los Banos,CA,93635,37.064165,-120.841539,1,0,0,0,0,0,Free account
13615,"Fairhaven Church, Springboro Campus",Church,875 W Central Ave ,Springboro,OH,45066,39.5613296,-84.2629234,6,43,0,1,0,0,Paid account
13616,Park Victoria Baptist Church,Church,875 S Park Victoria Dr ,Milpitas,CA,95035,37.4230302,-121.8778744,7,2110,3,0,0,0,Free account
13617,Bayside Community Church,Church,3380 FL-580 ,Safety Harbor,FL,34695,28.0281676,-82.6971296,5,104,4,0,0,0,Free account
13618,The Harbor Worship Center Church of God,Church,140 Colerain Rd ,Kingsland,GA,31548,30.8110023,-81.7458316,2,41,0,0,0,0,Free account
13619,Parkview Church | Central Campus,Church,15 Foster Rd ,Iowa City,IA,52245,41.6799229,-91.5367514,91,63933,184,17,33,37,Free account
13620,Eastern Baptist Association ,Association,1147 S. Salisbury Blvd. Ste 8 PMB 163,Salisbury,MD,21801,38.3449687,-75.6029062,4,717,368,0,0,364,Free account
